date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,datetime,weekday,price_diff,MA_7_Amazon,MA_30_Amazon,EMA_14_Amazon,MA_7_Flipkart,MA_30_Flipkart,EMA_14_Flipkart
2025-08-22,61499.0,31.59%,64900.0,18.77%,22,8,2025,False,2025-08-22 19:26:37,Friday,-3401.0,61499.0,61172.433333333334,61416.794582835086,64900.0,64900.0,64899.981623899635
2025-08-23,61499.0,31.59%,64900.0,18.77%,23,8,2025,True,2025-08-23 19:26:37,Saturday,-3401.0,61499.0,61175.73333333333,61427.75530512375,64900.0,64900.0,64899.984074046355
2025-08-24,61499.0,31.59%,64900.0,18.77%,24,8,2025,True,2025-08-24 19:26:37,Sunday,-3401.0,61499.0,61179.03333333333,61437.25459777392,64900.0,64900.0,64899.98619750685
2025-08-25,61499.0,31.59%,64900.0,18.77%,25,8,2025,False,2025-08-25 19:26:37,Monday,-3401.0,61499.0,61182.333333333336,61445.48731807074,64900.0,64900.0,64899.98803783927
2025-08-26,61499.0,31.59%,64900.0,18.77%,26,8,2025,False,2025-08-26 19:26:37,Tuesday,-3401.0,61499.0,61185.63333333333,61452.62234232797,64900.0,64900.0,64899.98963279404
2025-08-27,61499.0,31.59%,64900.0,18.77%,27,8,2025,False,2025-08-27 19:26:37,Wednesday,-3401.0,61499.0,61155.933333333334,61458.80603001758,64900.0,64900.0,64899.99101508817
2025-08-28,61499.0,31.59%,64900.0,18.77%,28,8,2025,False,2025-08-28 19:26:37,Thursday,-3401.0,61499.0,61222.6,61464.16522601524,64900.0,64900.0,64899.99221307642
2025-08-29,61499.0,31.59%,64900.0,18.77%,29,8,2025,False,2025-08-29 19:26:37,Friday,-3401.0,61499.0,61272.6,61468.80986254654,64900.0,64900.0,64899.9932513329
2025-08-30,61499.0,31.59%,64900.0,18.77%,30,8,2025,True,2025-08-30 19:26:37,Saturday,-3401.0,61499.0,61322.6,61472.83521420701,64900.0,64900.0,64899.99415115518
2025-08-31,61499.0,31.59%,64900.0,18.77%,31,8,2025,True,2025-08-31 19:26:37,Sunday,-3401.0,61499.0,61372.6,61476.323852312744,64900.0,64900.0,64899.99493100116
2025-09-01,59900.0,33.37%,64900.0,18.77%,1,9,2025,False,2025-09-01 19:26:37,Monday,-5000.0,61270.57142857143,61369.3,61266.14733867104,64900.0,64900.0,64899.99560686768
2025-09-02,59900.0,33.37%,64900.0,18.77%,2,9,2025,False,2025-09-02 19:26:37,Tuesday,-5000.0,61042.142857142855,61366.0,61083.99436018157,64900.0,64900.0,64899.99619261866
2025-09-03,59900.0,33.37%,64900.0,18.77%,3,9,2025,False,2025-09-03 19:26:37,Wednesday,-5000.0,60813.71428571428,61316.0,60926.12844549069,64900.0,64900.0,64899.99670026951
2025-09-04,59900.0,33.37%,64900.0,18.77%,4,9,2025,False,2025-09-04 19:26:37,Thursday,-5000.0,60585.28571428572,61266.0,60789.311319425266,64900.0,64900.0,64899.99714023358
2025-09-05,59900.0,33.37%,64900.0,18.77%,5,9,2025,False,2025-09-05 19:26:37,Friday,-5000.0,60356.857142857145,61216.0,60670.73647683523,64900.0,64900.0,64899.99752153577
2025-09-06,59900.0,33.37%,64900.0,18.77%,6,9,2025,True,2025-09-06 19:26:37,Saturday,-5000.0,60128.42857142857,61166.0,60567.9716132572,64900.0,64900.0,64899.99785199767
2025-09-07,59900.0,33.37%,64900.0,18.77%,7,9,2025,True,2025-09-07 19:26:37,Sunday,-5000.0,59900.0,61116.0,60478.90873148957,64900.0,64900.0,64899.99813839799
2025-09-08,59900.0,33.37%,64900.0,18.77%,8,9,2025,False,2025-09-08 19:26:37,Monday,-5000.0,59900.0,61066.0,60401.7209006243,64900.0,64900.0,64899.998386611594
2025-09-09,59900.0,33.37%,64900.0,18.77%,9,9,2025,False,2025-09-09 19:26:37,Tuesday,-5000.0,59900.0,61016.0,60334.82478054106,64900.0,64900.0,64899.998601730054
2025-09-10,59900.0,33.37%,64900.0,18.77%,10,9,2025,False,2025-09-10 19:26:37,Wednesday,-5000.0,59900.0,60966.0,60276.84814313558,64900.0,64900.0,64899.99878816605
2025-09-11,59900.0,33.37%,64900.0,18.77%,11,9,2025,False,2025-09-11 19:26:37,Thursday,-5000.0,59900.0,60912.7,60226.60172405084,64900.0,64900.0,64899.99894974392
2025-09-12,59900.0,33.37%,64900.0,18.77%,12,9,2025,False,2025-09-12 19:26:37,Friday,-5000.0,59900.0,60859.4,60183.05482751073,64900.0,64900.0,64899.999089778066
2025-09-13,59900.0,33.37%,64900.0,18.77%,13,9,2025,True,2025-09-13 19:26:37,Saturday,-5000.0,59900.0,60806.1,60145.31418384263,64900.0,64900.0,64899.999211140996
2025-09-14,59900.0,33.37%,64900.0,18.77%,14,9,2025,True,2025-09-14 19:26:37,Sunday,-5000.0,59900.0,60752.8,60112.60562599695,64900.0,64900.0,64899.9993163222
2025-09-15,59900.0,33.37%,64900.0,18.77%,15,9,2025,False,2025-09-15 19:26:37,Monday,-5000.0,59900.0,60699.5,60084.25820919735,64900.0,64900.0,64899.99940747925
2025-09-16,59900.0,33.37%,64900.0,18.77%,16,9,2025,False,2025-09-16 19:26:37,Tuesday,-5000.0,59900.0,60646.2,60059.690447971036,64900.0,64900.0,64899.99948648202
2025-09-17,59900.0,33.37%,59999.0,24.91%,17,9,2025,False,2025-09-17 19:26:37,Wednesday,-99.0,59900.0,60592.9,60038.39838824156,64199.857142857145,64736.63333333333,64246.53288828442
2025-09-18,59900.0,33.37%,59999.0,24.91%,18,9,2025,False,2025-09-18 19:26:37,Thursday,-99.0,59900.0,60539.6,60019.94526980935,63499.71428571428,64573.26666666667,63680.1951698465
2025-09-19,59900.0,33.37%,59999.0,24.91%,19,9,2025,False,2025-09-19 19:26:37,Friday,-99.0,59900.0,60486.3,60003.952567168104,62799.57142857143,64409.9,63189.369147200305
2025-09-20,59900.0,33.37%,59999.0,24.91%,20,9,2025,True,2025-09-20 19:26:37,Saturday,-99.0,59900.0,60433.0,59990.09222487902,62099.42857142857,64246.53333333333,62763.98659424027
2025-09-21,59900.0,33.37%,59999.0,24.91%,21,9,2025,True,2025-09-21 19:26:37,Sunday,-99.0,59900.0,60379.7,59978.079928228486,61399.28571428572,64083.166666666664,62395.321715008235
2025-09-22,46999.0,47.72%,59999.0,24.91%,22,9,2025,False,2025-09-22 19:26:37,Monday,-13000.0,58057.0,59896.36666666667,58247.53593779802,60699.142857142855,63919.8,62075.812153007144
